t,r2
1.618000000000000000e+03,9.482574921017785652e-01
1.619000000000000000e+03,9.481272256688773048e-01
1.620000000000000000e+03,9.479970568134681308e-01
1.621000000000000000e+03,9.478670731454714726e-01
1.622000000000000000e+03,9.477371950071602491e-01
1.623000000000000000e+03,9.476074824557552123e-01
1.624000000000000000e+03,9.474777922686724585e-01
1.625000000000000000e+03,9.473482225365456033e-01
1.626000000000000000e+03,9.472188351779713411e-01
1.627000000000000000e+03,9.470895409179925784e-01
1.628000000000000000e+03,9.469603091758368452e-01
1.629000000000000000e+03,9.468312201155021368e-01
1.630000000000000000e+03,9.467022320971743010e-01
1.631000000000000000e+03,9.465733545341973310e-01
1.632000000000000000e+03,9.464446444146379367e-01
1.633000000000000000e+03,9.463159703591067506e-01
1.634000000000000000e+03,9.461873455570168900e-01
1.635000000000000000e+03,9.460588172966570841e-01
1.636000000000000000e+03,9.459305906875384862e-01
1.637000000000000000e+03,9.458024870048015176e-01
1.638000000000000000e+03,9.456745158232746640e-01
1.639000000000000000e+03,9.455468355741403208e-01
1.640000000000000000e+03,9.454193056706712284e-01
1.641000000000000000e+03,9.452918723592935724e-01
1.642000000000000000e+03,9.451647834196725828e-01
1.643000000000000000e+03,9.450379145058316332e-01
1.644000000000000000e+03,9.449112406602103720e-01
1.645000000000000000e+03,9.447847256636285884e-01
1.646000000000000000e+03,9.446584818155805419e-01
1.647000000000000000e+03,9.445324413280968834e-01
1.648000000000000000e+03,9.444064456300069743e-01
1.649000000000000000e+03,9.442806512437185162e-01
1.650000000000000000e+03,9.441550385311755500e-01
1.651000000000000000e+03,9.440295310209690927e-01
1.652000000000000000e+03,9.439043342473131259e-01
1.653000000000000000e+03,9.437792129524917861e-01
1.654000000000000000e+03,9.436541521227274076e-01
1.655000000000000000e+03,9.435294378570963092e-01
1.656000000000000000e+03,9.434048755377666406e-01
1.657000000000000000e+03,9.432805524763283600e-01
1.658000000000000000e+03,9.431564016550678664e-01
1.659000000000000000e+03,9.430325129744431267e-01
1.660000000000000000e+03,9.429088598691434120e-01
1.661000000000000000e+03,9.427854531098245339e-01
1.662000000000000000e+03,9.426619980015341627e-01
1.663000000000000000e+03,9.425387462525559590e-01
1.664000000000000000e+03,9.424157957195639090e-01
1.665000000000000000e+03,9.422928403499223338e-01
1.666000000000000000e+03,9.421700909166355054e-01
1.667000000000000000e+03,9.420474284721622737e-01
1.668000000000000000e+03,9.419247981237657275e-01
1.669000000000000000e+03,9.418022665321151843e-01
1.670000000000000000e+03,9.416797030254280276e-01
1.671000000000000000e+03,9.415572484426489863e-01
1.672000000000000000e+03,9.414348614177524555e-01
1.673000000000000000e+03,9.413124801709698009e-01
1.674000000000000000e+03,9.411901672155372767e-01
1.675000000000000000e+03,9.410679072479496421e-01
1.676000000000000000e+03,9.409457769766063073e-01
1.677000000000000000e+03,9.408236119965575073e-01
1.678000000000000000e+03,9.407015161617419130e-01
1.679000000000000000e+03,9.405794885540328387e-01
1.680000000000000000e+03,9.404574407752465115e-01
1.681000000000000000e+03,9.403354513374720947e-01
1.682000000000000000e+03,9.402135551532326829e-01
1.683000000000000000e+03,9.400917119176191994e-01
1.684000000000000000e+03,9.399701000517415306e-01
1.685000000000000000e+03,9.398483272271516142e-01
1.686000000000000000e+03,9.397266312007936939e-01
1.687000000000000000e+03,9.396050707544586489e-01
1.688000000000000000e+03,9.394836646988397044e-01
1.689000000000000000e+03,9.393622628779420003e-01
1.690000000000000000e+03,9.392408288193309085e-01
1.691000000000000000e+03,9.391195443668338694e-01
1.692000000000000000e+03,9.389981770789699311e-01
1.693000000000000000e+03,9.388767572354765889e-01
1.694000000000000000e+03,9.387554187703411879e-01
1.695000000000000000e+03,9.386341387265560998e-01
1.696000000000000000e+03,9.385128494509691333e-01
1.697000000000000000e+03,9.383915444630588354e-01
1.698000000000000000e+03,9.382701491345862843e-01
1.699000000000000000e+03,9.381489004850612767e-01
1.700000000000000000e+03,9.380275951344911878e-01
1.701000000000000000e+03,9.379064033990528459e-01
1.702000000000000000e+03,9.377850881449372178e-01
1.703000000000000000e+03,9.376637687455526837e-01
1.704000000000000000e+03,9.375424531427389852e-01
1.705000000000000000e+03,9.374211435647239465e-01
1.706000000000000000e+03,9.372996916067933837e-01
1.707000000000000000e+03,9.371782078269745853e-01
1.708000000000000000e+03,9.370568229462112875e-01
1.709000000000000000e+03,9.369354131812372977e-01
1.710000000000000000e+03,9.368139517124174365e-01
1.711000000000000000e+03,9.366926256728720368e-01
1.712000000000000000e+03,9.365712089156279507e-01
1.713000000000000000e+03,9.364498464083104157e-01
1.714000000000000000e+03,9.363285767773419366e-01
1.715000000000000000e+03,9.362073608094854116e-01
1.716000000000000000e+03,9.360862595539710673e-01
1.717000000000000000e+03,9.359651286224783817e-01
1.718000000000000000e+03,9.358442052912514519e-01
1.719000000000000000e+03,9.357231925724541766e-01
1.720000000000000000e+03,9.356023918105352832e-01
1.721000000000000000e+03,9.354816530586133050e-01
1.722000000000000000e+03,9.353609241306141131e-01
1.723000000000000000e+03,9.352403356841622051e-01
1.724000000000000000e+03,9.351198412067959209e-01
1.725000000000000000e+03,9.349994934517000811e-01
1.726000000000000000e+03,9.348792436087518531e-01
1.727000000000000000e+03,9.347589892349750240e-01
1.728000000000000000e+03,9.346387593262159843e-01
1.729000000000000000e+03,9.345186560746095994e-01
1.730000000000000000e+03,9.343987853241292330e-01
1.731000000000000000e+03,9.342790744836465544e-01
1.732000000000000000e+03,9.341594211253179125e-01
1.733000000000000000e+03,9.340398943297076872e-01
1.734000000000000000e+03,9.339204377005290159e-01
1.735000000000000000e+03,9.338012277270054673e-01
1.736000000000000000e+03,9.336822816197170027e-01
1.737000000000000000e+03,9.335633807274710261e-01
1.738000000000000000e+03,9.334446380251115727e-01
1.739000000000000000e+03,9.333260347922005540e-01
1.740000000000000000e+03,9.332076425268232001e-01
1.741000000000000000e+03,9.330893257613560587e-01
1.742000000000000000e+03,9.329710673140141353e-01
1.743000000000000000e+03,9.328527787002083294e-01
1.744000000000000000e+03,9.327347866171670221e-01
1.745000000000000000e+03,9.326168722477145012e-01
1.746000000000000000e+03,9.324989331730580977e-01
1.747000000000000000e+03,9.323810230809843613e-01
1.748000000000000000e+03,9.322631792072646473e-01
1.749000000000000000e+03,9.321455702477625671e-01
1.750000000000000000e+03,9.320279507828925780e-01
1.751000000000000000e+03,9.319105994849309349e-01
1.752000000000000000e+03,9.317934011305950559e-01
1.753000000000000000e+03,9.316762877858385528e-01
1.754000000000000000e+03,9.315590234406511128e-01
1.755000000000000000e+03,9.314420231431970176e-01
1.756000000000000000e+03,9.313249010756802226e-01
1.757000000000000000e+03,9.312078754988629692e-01
1.758000000000000000e+03,9.310909501725521675e-01
1.759000000000000000e+03,9.309740369250272263e-01
1.760000000000000000e+03,9.308571396735512149e-01
1.761000000000000000e+03,9.307402960376499612e-01
1.762000000000000000e+03,9.306234701057720660e-01
1.763000000000000000e+03,9.305066876396641540e-01
1.764000000000000000e+03,9.303899617861720595e-01
1.765000000000000000e+03,9.302732842596841412e-01
1.766000000000000000e+03,9.301566335159223708e-01
1.767000000000000000e+03,9.300398751858061086e-01
1.768000000000000000e+03,9.299232767110343634e-01
1.769000000000000000e+03,9.298066568392902020e-01
1.770000000000000000e+03,9.296898852113705258e-01
1.771000000000000000e+03,9.295730932900401200e-01
1.772000000000000000e+03,9.294564907125321129e-01
1.773000000000000000e+03,9.293397814956583236e-01
1.774000000000000000e+03,9.292231049541910259e-01
1.775000000000000000e+03,9.291063256384546332e-01
1.776000000000000000e+03,9.289895948510006329e-01
1.777000000000000000e+03,9.288729083325603098e-01
1.778000000000000000e+03,9.287561834176342179e-01
1.779000000000000000e+03,9.286395147097199487e-01
1.780000000000000000e+03,9.285228204883392289e-01
1.781000000000000000e+03,9.284062644490942429e-01
1.782000000000000000e+03,9.282896460208589495e-01
1.783000000000000000e+03,9.281730228669480276e-01
1.784000000000000000e+03,9.280564917490846666e-01
1.785000000000000000e+03,9.279398804689635849e-01
1.786000000000000000e+03,9.278232288378797099e-01
1.787000000000000000e+03,9.277067394020228619e-01
1.788000000000000000e+03,9.275900912158137057e-01
1.789000000000000000e+03,9.274736556439830970e-01
1.790000000000000000e+03,9.273570804177100335e-01
1.791000000000000000e+03,9.272404154080220451e-01
1.792000000000000000e+03,9.271239093125523967e-01
1.793000000000000000e+03,9.270073356874618531e-01
1.794000000000000000e+03,9.268909230621914519e-01
1.795000000000000000e+03,9.267745050050417710e-01
1.796000000000000000e+03,9.266579674593015126e-01
1.797000000000000000e+03,9.265415784360935270e-01
1.798000000000000000e+03,9.264251759774400075e-01
1.799000000000000000e+03,9.263088886502890418e-01
1.800000000000000000e+03,9.261924586252791025e-01
1.801000000000000000e+03,9.260760478876177704e-01
1.802000000000000000e+03,9.259596932318387985e-01
1.803000000000000000e+03,9.258431769547139645e-01
1.804000000000000000e+03,9.257266935164925048e-01
1.805000000000000000e+03,9.256103987181640846e-01
1.806000000000000000e+03,9.254940132425800714e-01
1.807000000000000000e+03,9.253775110365297651e-01
1.808000000000000000e+03,9.252611698088826220e-01
1.809000000000000000e+03,9.251447702853652366e-01
1.810000000000000000e+03,9.250282452354727791e-01
1.811000000000000000e+03,9.249117288873347498e-01
1.812000000000000000e+03,9.247951322105713023e-01
1.813000000000000000e+03,9.246785960276439065e-01
1.814000000000000000e+03,9.245619429672904399e-01
1.815000000000000000e+03,9.244452714448146979e-01
1.816000000000000000e+03,9.243288390671784427e-01
1.817000000000000000e+03,9.242121923962418606e-01
1.818000000000000000e+03,9.240955698603183777e-01
1.819000000000000000e+03,9.239789481009658134e-01
1.820000000000000000e+03,9.238623518190307582e-01
1.821000000000000000e+03,9.237456037473634751e-01
1.822000000000000000e+03,9.236289700273946357e-01
1.823000000000000000e+03,9.235123581857361819e-01
1.824000000000000000e+03,9.233956612762163063e-01
1.825000000000000000e+03,9.232789346763530247e-01
1.826000000000000000e+03,9.231621776127636458e-01
1.827000000000000000e+03,9.230453618960123841e-01
1.828000000000000000e+03,9.229285284684030088e-01
1.829000000000000000e+03,9.228115622275929741e-01
1.830000000000000000e+03,9.226946004202096763e-01
1.831000000000000000e+03,9.225774320573175702e-01
1.832000000000000000e+03,9.224602520217535240e-01
1.833000000000000000e+03,9.223430775709209328e-01
1.834000000000000000e+03,9.222260406706774827e-01
1.835000000000000000e+03,9.221087895942063906e-01
1.836000000000000000e+03,9.219913846766745191e-01
1.837000000000000000e+03,9.218741963305754350e-01
1.838000000000000000e+03,9.217567886387004750e-01
1.839000000000000000e+03,9.216394329030850319e-01
1.840000000000000000e+03,9.215220519386424503e-01
1.841000000000000000e+03,9.214045014214125029e-01
1.842000000000000000e+03,9.212870404177949668e-01
1.843000000000000000e+03,9.211694915720503030e-01
1.844000000000000000e+03,9.210517425652573476e-01
1.845000000000000000e+03,9.209339683333128690e-01
1.846000000000000000e+03,9.208163085637548484e-01
1.847000000000000000e+03,9.206985452829086203e-01
1.848000000000000000e+03,9.205809450202173672e-01
1.849000000000000000e+03,9.204633444387457786e-01
1.850000000000000000e+03,9.203456963393058521e-01
1.851000000000000000e+03,9.202278837154045377e-01
1.852000000000000000e+03,9.201102685835801376e-01
1.853000000000000000e+03,9.199926243965544925e-01
1.854000000000000000e+03,9.198749093374517516e-01
1.855000000000000000e+03,9.197573030476124956e-01
1.856000000000000000e+03,9.196396169647315100e-01
1.857000000000000000e+03,9.195218862610463617e-01
1.858000000000000000e+03,9.194042002627388355e-01
1.859000000000000000e+03,9.192866027101069815e-01
1.860000000000000000e+03,9.191690459686973069e-01
1.861000000000000000e+03,9.190514728659369137e-01
1.862000000000000000e+03,9.189340037075998113e-01
1.863000000000000000e+03,9.188166835421975875e-01
1.864000000000000000e+03,9.186993752929356605e-01
1.865000000000000000e+03,9.185818861522666579e-01
1.866000000000000000e+03,9.184646183818612197e-01
1.867000000000000000e+03,9.183473720024997178e-01
1.868000000000000000e+03,9.182301648696963303e-01
1.869000000000000000e+03,9.181129681680112453e-01
1.870000000000000000e+03,9.179958438487680894e-01
1.871000000000000000e+03,9.178787773778267489e-01
1.872000000000000000e+03,9.177616613335468632e-01
1.873000000000000000e+03,9.176446172286064629e-01
1.874000000000000000e+03,9.175276153650482325e-01
1.875000000000000000e+03,9.174105733654940309e-01
1.876000000000000000e+03,9.172936879873947458e-01
1.877000000000000000e+03,9.171767157013297478e-01
1.878000000000000000e+03,9.170596869928168138e-01
1.879000000000000000e+03,9.169428131121162284e-01
1.880000000000000000e+03,9.168258414153989122e-01
1.881000000000000000e+03,9.167088907551529386e-01
1.882000000000000000e+03,9.165920257762858459e-01
1.883000000000000000e+03,9.164751652622892264e-01
1.884000000000000000e+03,9.163584437591483223e-01
1.885000000000000000e+03,9.162415725180684811e-01
1.886000000000000000e+03,9.161248815834465153e-01
1.887000000000000000e+03,9.160080077739024551e-01
1.888000000000000000e+03,9.158912898299987893e-01
1.889000000000000000e+03,9.157745484239145917e-01
1.890000000000000000e+03,9.156579652270214753e-01
1.891000000000000000e+03,9.155413065521954552e-01
1.892000000000000000e+03,9.154247072438003174e-01
1.893000000000000000e+03,9.153082504401596209e-01
1.894000000000000000e+03,9.151918916890364741e-01
1.895000000000000000e+03,9.150753592206671838e-01
1.896000000000000000e+03,9.149590347108625954e-01
1.897000000000000000e+03,9.148427234151874643e-01
1.898000000000000000e+03,9.147263752214758181e-01
1.899000000000000000e+03,9.146100914007516680e-01
1.900000000000000000e+03,9.144939191067129602e-01
1.901000000000000000e+03,9.143778753410409799e-01
1.902000000000000000e+03,9.142619175524557829e-01
1.903000000000000000e+03,9.141459031066978547e-01
1.904000000000000000e+03,9.140298937103124022e-01
1.905000000000000000e+03,9.139139483522537022e-01
1.906000000000000000e+03,9.137983567233800564e-01
1.907000000000000000e+03,9.136826951914804873e-01
1.908000000000000000e+03,9.135669674840515286e-01
1.909000000000000000e+03,9.134513291978398897e-01
1.910000000000000000e+03,9.133358110182896450e-01
1.911000000000000000e+03,9.132202399120431524e-01
1.912000000000000000e+03,9.131046418894108729e-01
1.913000000000000000e+03,9.129890822298207809e-01
1.914000000000000000e+03,9.128736574146132376e-01
1.915000000000000000e+03,9.127582587753962917e-01
1.916000000000000000e+03,9.126429641779006952e-01
1.917000000000000000e+03,9.125276448675158081e-01
1.918000000000000000e+03,9.124123297880591954e-01
1.919000000000000000e+03,9.122971479179489140e-01
1.920000000000000000e+03,9.121819411040243963e-01
1.921000000000000000e+03,9.120668479529400186e-01
1.922000000000000000e+03,9.119518747411877735e-01
1.923000000000000000e+03,9.118368804128540450e-01
1.924000000000000000e+03,9.117219034685366541e-01
1.925000000000000000e+03,9.116067737513643410e-01
1.926000000000000000e+03,9.114917531977770881e-01
1.927000000000000000e+03,9.113769725264190269e-01
1.928000000000000000e+03,9.112622863825696751e-01
1.929000000000000000e+03,9.111472843201867677e-01
1.930000000000000000e+03,9.110325364885457633e-01
1.931000000000000000e+03,9.109177682980427182e-01
1.932000000000000000e+03,9.108029947402366266e-01
1.933000000000000000e+03,9.106881974977572014e-01
1.934000000000000000e+03,9.105734634023052720e-01
1.935000000000000000e+03,9.104588264771018569e-01
1.936000000000000000e+03,9.103442239916387235e-01
1.937000000000000000e+03,9.102295624394564078e-01
1.938000000000000000e+03,9.101148937186691601e-01
1.939000000000000000e+03,9.100003142579009552e-01
1.940000000000000000e+03,9.098857625980323327e-01
1.941000000000000000e+03,9.097712772075631227e-01
1.942000000000000000e+03,9.096566940641012122e-01
1.943000000000000000e+03,9.095420599103090087e-01
1.944000000000000000e+03,9.094274194352613971e-01
1.945000000000000000e+03,9.093128644609078659e-01
1.946000000000000000e+03,9.091984415701271915e-01
1.947000000000000000e+03,9.090839393827809811e-01
1.948000000000000000e+03,9.089694525190170626e-01
1.949000000000000000e+03,9.088548993669653964e-01
1.950000000000000000e+03,9.087404246653836282e-01
1.951000000000000000e+03,9.086257652904535798e-01
1.952000000000000000e+03,9.085111080048277055e-01
1.953000000000000000e+03,9.083965632369594978e-01
1.954000000000000000e+03,9.082819815804868968e-01
1.955000000000000000e+03,9.081675368045972752e-01
1.956000000000000000e+03,9.080530505844546241e-01
1.957000000000000000e+03,9.079385245439184349e-01
1.958000000000000000e+03,9.078241119374199641e-01
1.959000000000000000e+03,9.077096931650489031e-01
1.960000000000000000e+03,9.075951356390090652e-01
1.961000000000000000e+03,9.074806377416294589e-01
1.962000000000000000e+03,9.073660875418178007e-01
1.963000000000000000e+03,9.072514582279238571e-01
1.964000000000000000e+03,9.071369427019915221e-01
1.965000000000000000e+03,9.070222408493049393e-01
1.966000000000000000e+03,9.069075801055167529e-01
1.967000000000000000e+03,9.067928191476015698e-01
1.968000000000000000e+03,9.066779049449620320e-01
1.969000000000000000e+03,9.065630472816865737e-01
1.970000000000000000e+03,9.064483140154673269e-01
1.971000000000000000e+03,9.063333184073290028e-01
1.972000000000000000e+03,9.062182954451311057e-01
1.973000000000000000e+03,9.061032954972080278e-01
1.974000000000000000e+03,9.059883232531877884e-01
1.975000000000000000e+03,9.058732395173429985e-01
1.976000000000000000e+03,9.057583392447408066e-01
1.977000000000000000e+03,9.056432624762866812e-01
1.978000000000000000e+03,9.055281485867852087e-01
1.979000000000000000e+03,9.054129543691245008e-01
1.980000000000000000e+03,9.052977359369270838e-01
1.981000000000000000e+03,9.051824789336031518e-01
1.982000000000000000e+03,9.050670642618615647e-01
1.983000000000000000e+03,9.049515482399668187e-01
1.984000000000000000e+03,9.048359740776596993e-01
1.985000000000000000e+03,9.047202843542596629e-01
1.986000000000000000e+03,9.046044106523318806e-01
1.987000000000000000e+03,9.044888012294696189e-01
1.988000000000000000e+03,9.043729135248098627e-01
1.989000000000000000e+03,9.042570676442468480e-01
1.990000000000000000e+03,9.041410318869743667e-01
1.991000000000000000e+03,9.040249837521584508e-01
1.992000000000000000e+03,9.039089661085406568e-01
1.993000000000000000e+03,9.037928017000178560e-01
1.994000000000000000e+03,9.036764902834696356e-01
1.995000000000000000e+03,9.035601971986614300e-01
1.996000000000000000e+03,9.034438259196918564e-01
1.997000000000000000e+03,9.033273112878722477e-01
1.998000000000000000e+03,9.032107797192303611e-01
1.999000000000000000e+03,9.030942203981654481e-01
2.000000000000000000e+03,9.029775661687859944e-01
